Section,Class Number,Mode of Instruction,Course Title,Satisfies,Units,Type,Days,Times,Instructor,Location,Dates,Open Seats,Notes,Year,Semester
ENGL 1A (Section 69),43974,In Person,First Year Writing,GE: A2,3.0,LEC,MW,04:30PM-05:45PM,Au-Co Tran,BBC122,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 70),43975,In Person,First Year Writing,GE: A2,3.0,LEC,TR,04:30PM-05:45PM,Allison Gregory,BBC123,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 71),44643,In Person,First Year Writing,GE: A2,3.0,LEC,TR,04:30PM-05:45PM,Amber Sylva,BBC128,08/21/23-12/06/23,1,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 72),43977,In Person,First Year Writing,GE: A2,3.0,LEC,TR,04:30PM-05:45PM,Mostafa Jalal,BBC124,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 73),43978,In Person,First Year Writing,GE: A2,3.0,LEC,MW,09:00AM-10:15AM,Lee Patterson,SH413,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 74),44837,In Person,First Year Writing,GE: A2,3.0,LEC,TR,09:00AM-10:15AM,Sara Cook,BBC122,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 75),44199,In Person,First Year Writing,GE: A2,3.0,LEC,TR,10:30AM-11:45AM,Sara Cook,BBC122,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 76),44838,In Person,First Year Writing,GE: A2,3.0,LEC,MW,09:00AM-10:15AM,Ryan Smith,SH229,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 77),46331,In Person,First Year Writing,GE: A2,3.0,LEC,TR,09:00AM-10:15AM,Danielle Allen,SH444,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 78),44839,In Person,First Year Writing,GE: A2,3.0,LEC,TR,12:00PM-01:15PM,Mostafa Jalal,SH348,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 79),44338,In Person,First Year Writing,GE: A2,3.0,LEC,MW,01:30PM-02:45PM,Karen Liou,DMH226B,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 80),44339,In Person,First Year Writing,GE: A2,3.0,LEC,TR,01:30PM-02:45PM,Sara Cook,BBC130,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 81),44457,In Person,First Year Writing,GE: A2,3.0,LEC,MW,03:00PM-04:15PM,Ume Ali,BBC130,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 82),44560,In Person,First Year Writing,GE: A2,3.0,LEC,MW,03:00PM-04:15PM,Lee Patterson,CL225A,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 83),44583,In Person,First Year Writing,GE: A2,3.0,LEC,F,09:30AM-12:15PM,Christopher Dizon,SH348,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 84),44585,In Person,First Year Writing,GE: A2,3.0,LEC,TR,01:30PM-02:45PM,Jane Berg,SH229,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 85),44586,In Person,First Year Writing,GE: A2,3.0,LEC,MW,03:00PM-04:15PM,Christopher Dizon,CL225B,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 86),44608,In Person,First Year Writing,GE: A2,3.0,LEC,MW,04:30PM-05:45PM,Yasmeen Abdeljabbar,DMH162,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 87),44634,In Person,First Year Writing,GE: A2,3.0,LEC,MW,04:30PM-05:45PM,Mark Dowdy,CL225B,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 88),43976,Fully Online,First Year Writing,GE: A2,3.0,LEC,MW,04:30PM-05:45PM,Michael Edgerton,ONLINE,08/21/23-12/06/23,0,,2023,Fall
IC - See course description for requirements.,,,,,,,,,,,,,,2023,Fall
ENGL 1A (Section 89),46195,In Person,First Year Writing,GE: A2,3.0,LEC,MW,04:30PM-05:45PM,Alex Davis,CL303A,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1A (Section 90),46196,Fully Online,First Year Writing,GE: A2,3.0,LEC,F,09:30AM-12:15PM,Kristin Fitzpatrick Ezell,ONLINE,08/21/23-12/06/23,0,,2023,Fall
IC - See course description for requirements.,,,,,,,,,,,,,,2023,Fall
ENGL 1A (Section 91),48349,Fully Online,First Year Writing,GE: A2,3.0,LEC,MW,09:00AM-10:15AM,Daniel Hendel De La O,ONLINE,08/21/23-12/06/23,0,,2023,Fall
IC - See course description for requirements.,,,,,,,,,,,,,,2023,Fall
ENGL 1A (Section 92),48350,Fully Online,First Year Writing,GE: A2,3.0,LEC,MW,07:30AM-08:45AM,Daniel Hendel De La O,ONLINE,08/21/23-12/06/23,0,,2023,Fall
IC - See course description for requirements.,,,,,,,,,,,,,,2023,Fall
ENGL 1A (Section 93),48351,Fully Online,First Year Writing,GE: A2,3.0,LEC,F,09:30AM-12:15PM,Daniel Hendel De La O,ONLINE,08/21/23-12/06/23,0,,2023,Fall
IC - See course description for requirements.,,,,,,,,,,,,,,2023,Fall
ENGL 1A (Section 94),48352,Fully Online,First Year Writing,GE: A2,3.0,LEC,TBA,TBA,Sherri Harvey,ONLINE,08/21/23-12/06/23,0,,2023,Fall
IC - See course description for requirements.,,,,,,,,,,,,,,2023,Fall
ENGL 1A (Section 95),48353,Fully Online,First Year Writing,GE: A2,3.0,LEC,R,06:00PM-08:45PM,Joseph Navarro,ONLINE,08/21/23-12/06/23,0,,2023,Fall
IC - See course description for requirements.,,,,,,,,,,,,,,2023,Fall
ENGL 1A (Section 96),48354,Fully Online,First Year Writing,GE: A2,3.0,LEC,TR,09:00AM-10:15AM,Daniel Hendel De La O,ONLINE,08/21/23-12/06/23,0,,2023,Fall
IC - See course description for requirements.,,,,,,,,,,,,,,2023,Fall
ENGL 1A (Section 97),50204,In Person,First Year Writing,GE: A2,3.0,LEC,MW,10:30AM-11:45AM,Linda Landau,BBC124,08/21/23-12/06/23,0,,2023,Fall
ENGL 1A (Section 98),50205,In Person,First Year Writing,GE: A2,3.0,LEC,TR,07:30AM-08:45AM,Mostafa Jalal,CL308,08/21/23-12/06/23,0,,2023,Fall
ENGL 1A (Section 99),50810,In Person,First Year Writing,GE: A2,3.0,LEC,TR,04:30PM-05:45PM,Anne Walker,CL225A,08/21/23-12/06/23,0,,2023,Fall
ENGL 1A (Section AA),50927,In Person,First Year Writing,GE: A2,3.0,LEC,TR,12:00PM-01:15PM,Victoria Thorp,CL218,08/21/23-12/06/23,0,,2023,Fall
ENGL 1AF (Section 01),41538,In Person,First-Year Writing: Stretch English I,,3.0,LEC,TR,09:00AM-10:15AM,Anne Walker,BBC123,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1AF (Section 02),41539,In Person,First-Year Writing: Stretch English I,,3.0,LEC,MW,10:30AM-11:45AM,Alesya Petty,BBC130,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1AF (Section 03),41540,In Person,First-Year Writing: Stretch English I,,3.0,LEC,MW,10:30AM-11:45AM,Jill Logan,CL225A,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1AF (Section 04),44847,In Person,First-Year Writing: Stretch English I,,3.0,LEC,TR,10:30AM-11:45AM,Anne Walker,BBC123,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1AF (Section 05),44848,In Person,First-Year Writing: Stretch English I,,3.0,LEC,TR,10:30AM-11:45AM,Kristin Fitzpatrick Ezell,CL316,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1AF (Section 06),44849,In Person,First-Year Writing: Stretch English I,,3.0,LEC,MW,12:00PM-01:15PM,Amanda Smith,BBC130,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1AF (Section 07),41542,In Person,First-Year Writing: Stretch English I,,3.0,LEC,MW,12:00PM-01:15PM,Jill Logan,CL225A,08/21/23-12/06/23,1,IC - See course description for requirements.,2023,Fall
ENGL 1AF (Section 08),41543,In Person,First-Year Writing: Stretch English I,,3.0,LEC,TR,12:00PM-01:15PM,Bryan Hoffer,CL316,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1AF (Section 09),41544,In Person,First-Year Writing: Stretch English I,,3.0,LEC,TR,12:00PM-01:15PM,Anne Walker,BBC123,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1AF (Section 10),41688,In Person,First-Year Writing: Stretch English I,,3.0,LEC,TR,01:30PM-02:45PM,Bryan Hoffer,CL225A,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1AF (Section 11),41693,In Person,First-Year Writing: Stretch English I,,3.0,LEC,MW,01:30PM-02:45PM,Jill Logan,CL225A,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1AF (Section 12),42624,In Person,First-Year Writing: Stretch English I,,3.0,LEC,TR,01:30PM-02:45PM,Kristin Fitzpatrick Ezell,SH348,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1AF (Section 14),44851,In Person,First-Year Writing: Stretch English I,,3.0,LEC,TR,03:00PM-04:15PM,Bryan Hoffer,CL225A,08/21/23-12/06/23,1,IC - See course description for requirements.,2023,Fall
ENGL 1AF (Section 15),46197,In Person,First-Year Writing: Stretch English I,,3.0,LEC,TR,03:00PM-04:15PM,Anne Walker,SH348,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1AF (Section 17),46199,In Person,First-Year Writing: Stretch English I,,3.0,LEC,MW,03:00PM-04:15PM,Chelsea Criez,BBC121,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1AF (Section 18),47341,In Person,First-Year Writing: Stretch English I,,3.0,LEC,MW,09:00AM-10:15AM,Chelsea Criez,CL225B,08/21/23-12/06/23,0,IC - See course description for requirements.,2023,Fall
ENGL 1B (Section 01),41370,In Person,Argument and Analysis,GE: C2,3.0,LEC,MW,07:30AM-08:45AM,Colton Saylor,CL316,08/21/23-12/06/23,0,PN - Prereq - ENGL 001 A.,2023,Fall
ENGL 1B (Section 02),42167,In Person,Argument and Analysis,GE: C2,3.0,LEC,MW,09:00AM-10:15AM,Colton Saylor,CL316,08/21/23-12/06/23,0,PN - Prereq - ENGL 001 A.,2023,Fall
ENGL 1B (Section 04),44867,In Person,Argument and Analysis,GE: C2,3.0,LEC,TR,10:30AM-11:45AM,Alesya Petty,CL225B,08/21/23-12/06/23,3,PN - Prereq - ENGL 001 A.,2023,Fall
ENGL 1B (Section 06),41546,In Person,Argument and Analysis,GE: C2,3.0,LEC,TR,12:00PM-01:15PM,Avantika Rohatgi,CL225A,08/21/23-12/06/23,2,PN - Prereq - ENGL 001 A.,2023,Fall
ENGL 1B (Section 07),42405,In Person,Argument and Analysis,GE: C2,3.0,LEC,MW,01:30PM-02:45PM,Amanda Smith,BBC124,08/21/23-12/06/23,0,PN - Prereq - ENGL 001 A.,2023,Fall
ENGL 1B (Section 08),43953,In Person,Argument and Analysis,GE: C2,3.0,LEC,TR,01:30PM-02:45PM,Avantika Rohatgi,CL316,08/21/23-12/06/23,1,PN - Prereq - ENGL 001 A.,2023,Fall
ENGL 1B (Section 09),46955,In Person,Argument and Analysis,GE: C2,3.0,LEC,MW,03:00PM-04:15PM,Alayna Mills,BBC124,08/21/23-12/06/23,0,PN - Prereq - ENGL 001 A.,2023,Fall
ENGL 1B (Section 10),46956,In Person,Argument and Analysis,GE: C2,3.0,LEC,TR,03:00PM-04:15PM,Avantika Rohatgi,CL316,08/21/23-12/06/23,3,PN - Prereq - ENGL 001 A.,2023,Fall
ENGL 1B (Section 11),46957,In Person,Argument and Analysis,GE: C2,3.0,LEC,MW,04:30PM-05:45PM,Amanda Smith,BBC124,08/21/23-12/06/23,0,PN - Prereq - ENGL 001 A.,2023,Fall
ENGL 1B (Section 12),46958,In Person,Argument and Analysis,GE: C2,3.0,LEC,MW,01:30PM-02:45PM,Colton Saylor,BBC128,08/21/23-12/06/23,0,PN - Prereq - ENGL 001 A.,2023,Fall
ENGL 1B (Section 80),47298,Fully Online,Argument and Analysis,GE: C2,3.0,LEC,T,06:00PM-08:45PM,Regina Arnold,ONLINE,08/21/23-12/06/23,1,,2023,Fall
ENGL 1B (Section 81),47317,Fully Online,Argument and Analysis,GE: C2,3.0,LEC,R,06:00PM-08:45PM,Regina Arnold,ONLINE,08/21/23-12/06/23,3,,2023,Fall
ENGL 1B (Section 82),48040,Fully Online,Argument and Analysis,GE: C2,3.0,LEC,F,09:30AM-12:15PM,Michael Edgerton,ONLINE,08/21/23-12/06/23,0,,2023,Fall
ENGL 1B (Section 83),48041,Fully Online,Argument and Analysis,GE: C2,3.0,LEC,TBA,TBA,Richard Mcnabb,ONLINE,08/21/23-12/06/23,3,,2023,Fall
ENGL 1B (Section 84),50220,Fully Online,Argument and Analysis,GE: C2,3.0,LEC,TBA,TBA,Richard Mcnabb,ONLINE,08/21/23-12/06/23,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
ENGL 1B (Section 85),51082,Fully Online,Argument and Analysis,GE: C2,3.0,LEC,TBA,TBA,Richard Mcnabb,ONLINE,08/21/23-12/06/23,3,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus,2023,Fall
ENGL 2 (Section 01),41371,In Person,Critical Thinking and Writing,GE: A3,3.0,LEC,MW,07:30AM-08:45AM,Peter O'Sullivan,BBC124,08/21/23-12/06/23,0,PN - Prereq - ENGL 001 A.,2023,Fall
ENGL 2 (Section 02),41372,In Person,Critical Thinking and Writing,GE: A3,3.0,LEC,MW,09:00AM-10:15AM,Peter O'Sullivan,BBC124,08/21/23-12/06/23,0,PN - Prereq - ENGL 001 A.,2023,Fall
ENGL 2 (Section 03),41373,In Person,Critical Thinking and Writing,GE: A3,3.0,LEC,MW,09:00AM-10:15AM,Alayna Mills,BBC123,08/21/23-12/06/23,0,PN - Prereq - ENGL 001 A.,2023,Fall
ENGL 2 (Section 05),41374,In Person,Critical Thinking and Writing,GE: A3,3.0,LEC,MW,09:00AM-10:15AM,Johnny Damm,SH348,08/21/23-12/06/23,0,PN - Prereq - ENGL 001 A.,2023,Fall
ENGL 2 (Section 06),41375,In Person,Critical Thinking and Writing,GE: A3,3.0,LEC,MW,10:30AM-11:45AM,Sarah Prasad,BBC221,08/21/23-12/06/23,0,PN - Prereq - ENGL 001 A.,2023,Fall
ENGL 2 (Section 07),41376,In Person,Critical Thinking and Writing,GE: A3,3.0,LEC,MW,10:30AM-11:45AM,Johnny Damm,SH348,08/21/23-12/06/23,0,PN - Prereq - ENGL 001 A.,2023,Fall
ENGL 2 (Section 08),41377,In Person,Critical Thinking and Writing,GE: A3,3.0,LEC,TR,10:30AM-11:45AM,Sherri Harvey,BBC121,08/21/23-12/06/23,0,PN - Prereq - ENGL 001 A.,2023,Fall
ENGL 2 (Section 09),42166,In Person,Critical Thinking and Writing,GE: A3,3.0,LEC,MW,12:00PM-01:15PM,Sarah Prasad,BBC221,08/21/23-12/06/23,1,PN - Prereq - ENGL 001 A.,2023,Fall
ENGL 2 (Section 10),44889,In Person,Critical Thinking and Writing,GE: A3,3.0,LEC,MW,12:00PM-01:15PM,Erik Johnson,SH411,08/21/23-12/06/23,0,PN - Prereq - ENGL 001 A.,2023,Fall
ENGL 2 (Section 11),44890,In Person,Critical Thinking and Writing,GE: A3,3.0,LEC,TR,12:00PM-01:15PM,Katharine Studer,BBC122,08/21/23-12/06/23,0,PN - Prereq - ENGL 001 A.,2023,Fall
ENGL 2 (Section 12),41740,In Person,Critical Thinking and Writing,GE: A3,3.0,LEC,MW,01:30PM-02:45PM,Johnny Damm,SH229,08/21/23-12/06/23,1,PN - Prereq - ENGL 001 A.,2023,Fall
ENGL 2 (Section 13),41741,In Person,Critical Thinking and Writing,GE: A3,3.0,LEC,TR,03:00PM-04:15PM,Katharine Studer,SH229,08/21/23-12/06/23,0,PN - Prereq - ENGL 001 A.,2023,Fall
ENGL 2 (Section 14),42499,In Person,Critical Thinking and Writing,GE: A3,3.0,LEC,TR,12:00PM-01:15PM,Helen Meservey,BBC203,08/21/23-12/06/23,0,PN - Prereq - ENGL 001 A.,2023,Fall
ENGL 2 (Section 15),42503,In Person,Critical Thinking and Writing,GE: A3,3.0,LEC,TR,07:30AM-08:45AM,Helen Meservey,CL225B,08/21/23-12/06/23,0,PN - Prereq - ENGL 001 A.,2023,Fall
